unit_id,housing_type,bedrooms,bathrooms,full_bathrooms,half_bathrooms,maximum_occupants,square_footage,minimum_stay_duration,has_rest_days,is_in_hoa,is_sub_unit,city_name,county,zip5,state_name_short,unit_latitude,unit_longitude
36399,condo,2,2,2,0,6,1030,1,false,true,false,Fort Walton Beach,Okaloosa,32548,FL,30.396976,-86.620669
36414,condo,2,2,2,0,6,1030,1,false,true,false,Fort Walton Beach,Okaloosa,32548,FL,30.396950,-86.620597
36427,condo,3,3,3,0,8,1620,2,false,true,false,Fort Walton Beach,Okaloosa,32548,FL,30.396983,-86.620724
36487,condo,2,2,2,0,6,1101,1,false,true,false,Fort Walton Beach,Okaloosa,32548,FL,30.397247,-86.625166
36583,condo,2,3,2,1,4,1430,3,false,false,false,Perdido Key,Escambia,32507,FL,30.283557,-87.505823
36876,condo,1,2,2,0,6,864,1,false,true,false,Fort Walton Beach,Okaloosa,32548,FL,30.395859,-86.598687
36893,condo,2,3,2,1,8,1292,1,false,true,false,Fort Walton Beach,Okaloosa,32548,FL,30.395859,-86.598687
36898,condo,2,3,2,1,6,1292,1,false,true,false,Fort Walton Beach,Okaloosa,32548,FL,30.395859,-86.598687
36926,condo,1,2,2,0,6,802,1,false,false,false,Fort Walton Beach,Okaloosa,32548,FL,30.396994,-86.615892
36944,house,7,6,6,0,26,4745,5,false,false,false,Miramar Beach,Walton,32550,FL,30.378138,-86.376625
37261,hotel suites,1,1,1,0,4,730,1,false,true,false,Breckenridge,Summit,80424,CO,39.476603,-106.045335
37291,condo,1,1,1,0,4,751,1,false,true,false,Breckenridge,Summit,80424,CO,39.476512,-106.045488
37294,condo,2,2,2,0,6,1000,2,false,true,false,Breckenridge,Summit,80424,CO,39.476346,-106.045574
37480,house,4,2,2,0,10,1800,2,false,false,false,Thompsonville,Benzie,49683,MI,44.514746,-85.997437
37521,house,3,2,2,0,8,"",2,false,false,false,Sedona,Coconino,86336,AZ,34.829727,-111.771737
37533,house,2,2,2,0,4,785,1,false,false,false,Port Isabel,Cameron,78578,TX,26.063199,-97.203886
37628,townhouse,5,5,4,1,14,3062,3,false,true,false,Steamboat Springs,Routt,80487,CO,40.453133,-106.808503
37644,condo,4,4,4,0,8,1879,2,false,false,false,Steamboat Springs,Routt,80487,CO,40.452874,-106.803734
37680,condo,2,2,2,0,6,1036,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.455333,-106.803596
37777,condo,2,2,2,0,9,935,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.450517,-106.803458
37809,condo,1,1,1,0,4,700,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.459803,-106.803458
37859,condo,2,2,2,0,4,1201,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.457368,-106.812457
37878,studio,0,1,1,0,4,461,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.457368,-106.812457
37996,house,2,2,1,1,6,"",2,false,false,false,Rockaway Beach,Tillamook,97136,OR,45.614238,-123.938464
38019,condo,3,3,3,0,8,1435,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.453624,-106.805864
38130,condo,2,2,2,0,7,1041,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.453721,-106.804123
38191,condo,2,2,2,0,8,"",2,false,true,false,Steamboat Springs,Routt,80487,CO,40.456132,-106.800392
38196,condo,2,2,2,0,6,862,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.456132,-106.800392
38247,condo,2,2,2,0,6,1060,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.459420,-106.803688
38273,condo,2,2,2,0,6,1150,1,false,false,false,Destin,Okaloosa,32541,FL,30.389370,-86.455903
38306,condo,2,2,2,0,6,1076,3,false,false,false,Panama City Beach,Bay,32407,FL,30.188620,-85.827802
38316,condo,2,2,2,0,6,983,2,false,false,false,Sugar Mountain,Avery,28604,NC,36.122174,-81.869003
38322,house,2,2,1,1,4,1584,3,false,false,false,Kings Beach,Placer,96143,CA,39.234836,-120.013049
38952,condo,1,1,1,0,4,500,1,false,false,false,Garden City Beach,Horry,29576,SC,33.576213,-78.998751
38994,house,7,3,3,0,16,4300,7,false,false,false,Lac Du Flambeau,Vilas,54538,WI,45.959619,-89.883932
39057,house,3,2,2,0,14,1000,7,false,false,false,Lac Du Flambeau,Vilas,54538,WI,45.993913,-89.876615
39105,house,5,4,3,1,10,3228,3,false,false,false,Bermuda Dunes,Riverside,92203,CA,33.749687,-116.302111
39169,house,3,2,2,0,6,1400,4,false,false,false,La Quinta,Riverside,92253,CA,33.727520,-116.288802
39215,house,4,3,3,0,10,2330,30,false,false,false,Palm Desert,Riverside,92211,CA,33.789163,-116.367367
39290,house,3,2,2,0,6,1750,5,false,false,false,Palm Springs,Riverside,92262,CA,33.828783,-116.517921
39384,condo,2,2,2,0,4,1740,3,false,false,false,Palm Springs,Riverside,92262,CA,33.856975,-116.538009
39448,condo,2,2,2,0,4,1575,28,false,false,false,Palm Springs,Riverside,92264,CA,33.784455,-116.543097
39458,house,5,5,4,1,10,4284,4,false,false,false,Palm Springs,Riverside,92264,CA,33.796146,-116.548590
39509,condo,2,2,2,0,4,1000,28,false,false,false,Rancho Mirage,Riverside,92270,CA,33.788052,-116.447757
39598,house,4,3,3,0,12,3608,3,false,false,false,Manson,Chelan,98831,WA,47.875656,-120.160378
39914,condo,3,3,3,0,7,1577,3,false,true,false,Panama City Beach,Bay,32413,FL,30.206962,-85.861022
39979,studio,0,1,1,0,4,370,1,false,true,false,Aspen,Pitkin,81611,CO,39.205301,-106.858787
40054,studio,0,1,1,0,4,370,1,false,true,false,Aspen,Pitkin,81611,CO,39.205091,-106.858569
40153,condo,1,1,1,0,4,518,2,false,false,false,Hilton Head,Beaufort,29928,SC,32.142783,-80.750315
40270,condo,2,2,2,0,5,973,2,false,true,false,Beaver Creek,Eagle,81620,CO,39.607989,-106.519982
40271,condo,2,2,2,0,6,973,2,false,true,false,Beaver Creek,Eagle,81620,CO,39.608047,-106.520041
40459,condo,2,2,2,0,8,1109,1,false,false,false,Beaver Creek,Eagle,81620,CO,39.607641,-106.517226
41046,condo,0,1,1,0,4,308,1,false,false,false,Daytona Beach,Volusia,32118,FL,29.265537,-81.026443
41235,hotel,0,1,1,0,2,"",1,false,false,true,Eastsound,San Juan,98245,WA,48.626761,-122.998091
41326,condo,1,1,1,0,4,370,1,false,false,false,Banner Elk,Avery,28604,NC,36.137625,-81.847131
41360,condo,1,2,2,0,4,651,1,false,false,false,Kailua-Kona,Hawaii,96740,HI,19.607498,-155.977090
41883,condo,2,2,2,0,6,643,2,false,false,false,Gulf Shores,Baldwin,36542,AL,30.245760,-87.705642
41917,apartment,1,1,1,0,2,720,2,false,false,false,Seattle,King,98102,WA,47.627215,-122.316197
42133,studio,0,1,1,0,4,420,2,false,false,false,Avon,Eagle,81620,CO,39.633127,-106.524619
42183,studio,0,1,1,0,4,500,2,false,false,false,Lahaina,Maui,96761,HI,20.949772,-156.690259
42219,cottage,2,2,1,1,4,900,2,false,false,false,Austin,Travis,78704,TX,30.241793,-97.743219
42246,house,3,2,2,0,6,3514,2,false,false,false,Gearhart,Clatsop,97138,OR,46.053309,-123.916996
42335,cottage,4,2,1,1,8,1250,2,false,false,false,Langley,Island,98260,WA,48.096417,-122.492574
42369,house,4,3,3,0,10,1900,3,false,false,false,Davenport,Polk,33896,FL,28.257786,-81.565534
42406,house,3,2,2,0,8,1374,2,false,false,false,Arlington,Tarrant,76011,TX,32.754728,-97.091301
42438,condo,2,3,3,0,8,1939,2,false,false,false,Ocean View,Sussex,19970,DE,38.525610,-75.115725
42494,condo,2,2,2,0,8,1340,3,false,true,false,Bethany Beach,Sussex,19930,DE,38.529826,-75.067544
42793,condo,2,3,2,1,5,1097,3,false,true,false,Bethany Beach,Sussex,19930,DE,38.528119,-75.055154
42979,condo,2,2,2,0,6,1097,2,false,true,false,Bethany Beach,Sussex,19930,DE,38.529330,-75.054945
43360,condo,2,1,1,0,4,726,1,false,false,false,Savannah,Chatham,31401,GA,32.074574,-81.086592
43375,house,5,3,3,0,12,1824,2,false,false,false,Kissimmee,Osceola,34747,FL,28.322301,-81.607510
43419,townhouse,4,5,4,1,12,1813,2,false,false,false,Silverthorne,Summit,80498,CO,39.619731,-106.099039
43435,condo,1,1,1,0,4,725,1,false,false,false,Panama City Beach,Bay,32407,FL,30.176898,-85.808711
43464,condo,3,3,2,1,8,1604,2,false,false,false,Vail,Eagle,81657,CO,39.619322,-106.428571
43489,house,4,2,1,1,8,1040,2,false,false,false,Greenville,Piscataquis,04441,ME,45.460145,-69.614358
43497,apartment,2,1,1,0,5,"",2,false,false,false,Portland,Multnomah,97202,OR,45.462346,-122.646446
43513,country house / chateau,3,2,2,0,10,2124,2,false,false,false,Blanco,Blanco,78606,TX,30.103959,-98.300899
43528,house,2,1,1,0,6,768,2,false,false,false,Port Aransas,Nueces,78373,TX,27.812585,-97.074751
43530,house,4,3,3,0,10,2062,2,false,true,false,McCall,Valley,83638,ID,44.917782,-116.076282
43557,townhouse,4,3,3,0,10,2619,3,false,false,false,Steamboat Springs,Routt,80487,CO,40.451423,-106.807050
43576,house,3,2,2,0,9,1320,2,false,false,false,Mexico Beach,Bay,32456,FL,29.933894,-85.393414
43644,condo,3,2,2,0,5,1268,30,false,false,false,Oro Valley,Pima,85737,AZ,32.401113,-110.949646
43688,house,3,2,2,0,8,1546,3,false,false,false,Galveston,Galveston,77554,TX,29.168549,-95.000673
44471,house,3,3,2,1,6,2376,2,false,false,false,Frisco,Dare,27936,NC,35.237324,-75.628274
44486,condo,2,2,2,0,4,840,3,false,false,false,Hatteras,Dare,27943,NC,35.215105,-75.675483
44608,townhouse,2,4,3,1,4,2400,2,false,false,false,Mineral,Louisa,23117,VA,38.086554,-77.825911
44659,house,3,2,2,0,8,1308,1,false,false,false,Panama City Beach,Bay,32407,FL,30.194162,-85.820324
44754,house,4,3,2,1,8,2132,3,false,false,false,Corolla,Currituck,27927,NC,36.380710,-75.826635
44794,house,8,10,8,2,22,5501,7,false,false,false,Corolla,Currituck,27927,NC,36.238113,-75.776597
44877,house,7,6,6,0,14,3888,3,false,false,false,Corolla,Currituck,27927,NC,36.339286,-75.816693
45145,house,3,3,2,1,9,3000,2,false,false,false,Donnelly,Valley,83615,ID,44.688680,-116.094053
45153,condo,2,2,2,0,6,950,1,false,false,false,Destin,Okaloosa,32541,FL,30.387307,-86.481660
45264,studio,0,1,1,0,4,392,1,false,false,false,Orange Beach,Baldwin,36561,AL,30.257542,-87.631749
45344,condo,2,2,2,0,6,985,7,false,false,false,Frisco,Summit,80443,CO,39.575039,-106.097271
45766,studio,0,1,1,0,3,"",1,false,false,false,North Myrtle Beach,Horry,29582,SC,33.801522,-78.712889
45851,condo,2,2,2,0,8,"",1,false,false,false,North Myrtle Beach,Horry,29582,SC,33.801872,-78.712564
45932,studio,0,1,1,0,4,"",1,false,false,false,North Myrtle Beach,Horry,29582,SC,33.801760,-78.712888
45944,condo,1,1,1,0,6,"",1,false,false,false,North Myrtle Beach,Horry,29582,SC,33.801701,-78.712885
46212,condo,1,1,1,0,6,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.704556,-78.865114
46223,studio,0,1,1,0,2,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.704556,-78.865114
46233,studio,0,1,1,0,4,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.704556,-78.865114
46234,studio,0,1,1,0,4,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.704556,-78.865114
46251,studio,0,1,1,0,4,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.704556,-78.865114
46278,studio,0,1,1,0,2,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.704556,-78.865114
46286,condo,2,2,2,0,8,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.704556,-78.865114
46311,condo,2,2,2,0,8,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.704556,-78.865114
46430,studio,0,1,1,0,4,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.669836,-78.904645
46557,studio,0,1,1,0,4,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.706430,-78.862760
46579,studio,0,1,1,0,2,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.706430,-78.862760
46631,studio,0,1,1,0,4,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.706430,-78.862760
46668,studio,0,1,1,0,2,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.706430,-78.862760
46688,studio,0,1,1,0,4,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.706430,-78.862760
46725,apartment,3,2,2,0,6,1653,2,false,false,true,Freeland,Island,98249,WA,48.030441,-122.538121
46888,house,3,3,2,1,6,2114,3,false,false,false,Marco Island,Collier,34145,FL,25.947121,-81.702982
46895,condo,2,2,2,0,4,"",2,false,false,false,Wilson,Teton,83014,WY,43.530900,-110.847000
46946,house,2,1,1,0,6,1133,1,false,false,false,Houston,Harris,77004,TX,29.728549,-95.367805
47042,house,5,4,3,1,10,2686,3,false,false,false,Kissimmee,Osceola,34747,FL,28.331700,-81.649805
47077,house,5,3,3,0,12,6534,2,false,false,false,Truckee,Nevada,96161,CA,39.317074,-120.279508
47169,house,1,1,1,0,4,648,2,false,false,false,Sugarloaf,San Bernardino,92386,CA,34.237521,-116.835458
47180,condo,2,3,3,0,8,1131,1,false,false,false,Panama City Beach,Bay,32413,FL,30.220125,-85.886046
47217,condo,2,2,2,0,4,953,6,false,false,false,Ormond Beach,Volusia,32176,FL,29.324353,-81.055060
47325,house,3,2,2,0,7,1400,2,false,false,false,Soda Springs,Nevada,95728,CA,39.325868,-120.385466
47346,condo,2,2,2,0,6,1010,1,false,false,false,Beech Mountain,Avery,28604,NC,36.186967,-81.868752
47423,house,2,2,2,0,4,"",30,false,false,false,Charleston,Charleston,29401,SC,32.777497,-79.929558
47544,condo,3,2,2,0,8,1624,2,false,false,false,Bartlett,Carroll,03812,NH,44.125641,-71.174333
47551,house,4,3,2,1,8,2094,2,false,false,false,North Conway,Carroll,03860,NH,44.063048,-71.155063
47651,townhouse,3,3,3,0,8,1220,2,false,false,false,Hilton Head,Beaufort,29928,SC,32.140332,-80.763726
47700,house,3,3,3,0,8,2271,2,false,false,false,Divide,Teller,80814,CO,38.993579,-105.148899
47730,house,4,4,4,0,10,2759,2,false,false,false,Mendocino,Mendocino,95460,CA,39.332360,-123.809135
47849,house,3,3,2,1,6,1812,3,false,false,false,Encinitas,San Diego,92024,CA,33.038595,-117.251422
47857,condo,2,2,2,0,4,1008,2,false,false,false,Wailea,Maui,96753,HI,20.690141,-156.438078
47950,condo,2,3,2,1,9,1296,1,false,false,false,Miramar Beach,Walton,32550,FL,30.380137,-86.394331
47971,condo,2,2,2,0,6,1182,1,false,false,false,Panama City Beach,Bay,32407,FL,30.220541,-85.887035
48006,condo,4,3,3,0,12,1862,2,false,false,false,South Lake Tahoe,El Dorado,96150,CA,38.948701,-119.961282
48121,house,3,2,2,0,8,1388,2,false,false,false,NorthStar-Truckee,Placer,96161,CA,39.285055,-120.121274
48169,house,2,2,2,0,10,1190,2,false,false,false,Galveston,Galveston,77550,TX,29.294875,-94.791269
48171,condo,3,2,2,0,6,1227,3,false,true,false,Davenport,Polk,33897,FL,28.322123,-81.659777
48177,condo,1,1,1,0,4,562,2,false,false,false,Lahaina,Maui,96761,HI,20.952362,-156.687373
48203,condo,2,2,1,1,6,978,2,false,false,false,Tybee Island,Chatham,31328,GA,32.011572,-80.841109
48212,studio,0,1,1,0,2,266,6,false,false,false,Provincetown,Barnstable,02657,MA,42.055716,-70.181651
48345,condo,2,1,1,0,6,620,1,false,false,false,Panama City Beach,Bay,32413,FL,30.232236,-85.905800
48442,estate,5,7,5,2,10,7724,2,false,false,false,Kalispell,Flathead,59901,MT,48.164840,-114.339508
48475,house,6,4,3,1,11,3500,3,false,false,false,Grand Beach,Berrien,49117,MI,41.781222,-86.775959
48476,house,5,6,5,1,20,5005,3,false,false,false,New Buffalo,Berrien,49117,MI,41.811072,-86.728928
48503,house,6,2,2,0,12,1762,2,false,false,false,Harbert,Berrien,49115,MI,41.875849,-86.639756
48559,house,3,3,2,1,6,1610,2,false,false,false,Pagosa Springs,Archuleta,81147,CO,37.252433,-107.089054
48584,studio,0,1,1,0,2,270,2,false,false,false,Park City,Summit,84060,UT,40.663162,-111.496487
48590,studio,0,1,1,0,2,560,2,false,false,true,Panama City Beach,Bay,32413,FL,30.232920,-85.911487
48628,condo,1,1,1,0,4,700,2,false,false,true,Copper Mountain,Summit,80443,CO,39.501162,-106.154623
48723,condo,2,2,2,0,4,1219,2,false,false,false,Blue Ridge,Fannin,30513,GA,34.867497,-84.323923
48724,suite,0,1,1,0,2,442,2,false,false,true,Shaver Lake,Fresno,93664,CA,37.110399,-119.319998
48961,condo,2,2,2,0,4,"",2,false,false,false,Winter Park,Grand,80482,CO,39.879541,-105.760287
49032,condo,2,2,2,0,7,900,2,false,false,false,Granby,Grand,80446,CO,40.048921,-105.898858
49038,condo,3,2,2,0,9,1500,2,false,false,false,Granby,Grand,80446,CO,40.058760,-105.924963
49044,condo,1,3,3,0,6,1300,2,false,false,false,Granby,Grand,80446,CO,40.046735,-105.902973
49059,house,6,4,4,0,16,3264,2,false,false,false,Granby,Grand,80446,CO,40.049909,-105.973550
49080,studio,0,1,1,0,4,405,2,false,false,false,Winter Park,Grand,80482,CO,39.916596,-105.793158
49161,condo,1,2,2,0,6,934,2,false,false,false,Panama City Beach,Bay,32413,FL,30.205119,-85.859155
49470,condo,2,2,2,0,6,1032,2,false,false,false,Steamboat Springs,Routt,80487,CO,40.451506,-106.808913
49586,condo,1,2,1,1,4,870,2,false,false,false,Silverthorne,Summit,80498,CO,39.639566,-106.075661
50121,condo,1,1,1,0,4,"",2,false,false,false,Kihei,Maui,96753,HI,20.716266,-156.444843
50156,condo,1,1,1,0,2,"",2,false,false,false,Kihei,Maui,96753,HI,20.712165,-156.444286
50210,condo,2,2,2,0,6,"",2,false,false,false,Kihei,Maui,96753,HI,20.708863,-156.443323
50428,house,6,5,5,0,16,5292,3,false,false,false,Mountain Village,San Miguel,81435,CO,37.929000,-107.859983
50448,house,4,5,4,1,12,5227,3,false,false,false,Mountain Village,San Miguel,81435,CO,37.931896,-107.855663
50494,house,6,5,4,1,12,3984,7,false,false,false,Telluride,San Miguel,81435,CO,37.936008,-107.801676
50646,condo,0,0,0,0,1,"",2,false,false,false,Myrtle Beach,Horry,29577,SC,"",""
50661,condo,0,0,0,0,1,"",2,false,false,false,Myrtle Beach,Horry,29577,SC,"",""
50711,condo,0,0,0,0,1,"",2,false,false,false,Myrtle Beach,Horry,29577,SC,"",""
50922,condo,3,3,3,0,8,1772,3,false,false,false,Ocean City,Worcester,21842,MD,38.329949,-75.086279
50983,condo,3,3,3,0,9,1650,7,false,false,false,Ocean City,Worcester,21842,MD,38.373429,-75.069326
51007,condo,2,2,2,0,6,921,2,false,false,false,Ocean City,Worcester,21842,MD,38.393080,-75.066088
51468,studio,0,1,1,0,2,348,2,false,false,false,Maunaloa,Maui,96770,HI,21.186721,-157.245351
51475,condo,1,1,1,0,4,562,2,false,false,false,Kaunakakai,Maui,96748,HI,21.081592,-157.003591
52856,house,5,3,3,0,14,2080,2,false,false,false,Edisto Beach,Colleton,29438,SC,32.499102,-80.303857
52888,house,6,6,6,0,14,3431,2,false,false,false,Edisto Beach,Colleton,29438,SC,32.487220,-80.322072
52890,house,3,2,2,0,6,1358,3,false,false,false,Edisto Beach,Colleton,29438,SC,32.488557,-80.325206
53296,house,6,5,4,1,19,4179,2,false,false,false,Fletcher,Buncombe,28732,NC,35.467220,-82.464442
53305,house,4,4,3,1,9,2465,2,false,false,false,Black Mountain,Buncombe,28711,NC,35.624072,-82.341404
53318,apartment,2,2,2,0,6,700,2,false,false,false,Asheville,Buncombe,28801,NC,35.594137,-82.553181
53337,house,4,2,2,0,11,1710,2,false,false,false,Asheville,Buncombe,28805,NC,35.629890,-82.467765
53446,house,4,2,2,0,10,"",2,false,false,false,Scottsdale,unknown,85254,AZ,"",""
53501,condo,2,2,2,0,6,"",2,false,false,false,North Myrtle Beach,unknown,29582,SC,"",""
53551,condo,3,2,2,0,9,1250,3,false,false,false,North Myrtle Beach,Horry,29582,SC,33.817822,-78.673768
53631,condo,1,1,1,0,4,1385,2,false,false,false,Mammoth Lakes,Mono,93546,CA,37.635276,-118.970974
53748,house,4,4,3,1,10,2785,2,false,false,false,Eastham,Barnstable,02642,MA,41.850551,-69.999210
53765,house,5,3,2,1,10,2201,3,false,false,false,Pompano Beach,Broward,33060,FL,26.238373,-80.110906
53807,house,2,2,2,0,4,"",2,false,false,false,West Bradenton,Manatee,34209,FL,27.482265,-82.606575
53986,duplex,2,2,2,0,4,"",2,false,false,false,Sarasota,Sarasota,34236,FL,27.311684,-82.573631
54006,house,3,2,2,0,6,"",2,false,false,false,Bradenton,Manatee,34209,FL,27.466559,-82.626080
54033,condo,3,3,3,0,8,"",2,false,false,false,South Padre Island,Cameron,78597,TX,26.106083,-97.164609
54054,condo,2,2,2,0,6,"",2,false,false,false,South Padre Island,Cameron,78597,TX,26.106083,-97.164609
54112,house,3,1,1,0,6,1002,2,false,false,false,Dennis Port,Barnstable,02639,MA,41.663629,-70.145232
54129,condo,2,2,2,0,6,"",2,false,false,false,Panama City Beach,unknown,32407,FL,"",""
54150,house,2,1,1,0,6,"",30,false,false,false,Taos,Taos,87571,NM,36.409552,-105.581266
54170,duplex,2,1,1,0,6,"",2,false,false,false,Seattle,King,98103,WA,47.673387,-122.353078
54212,house,4,3,3,0,8,3000,2,false,false,false,South Lake Tahoe,El Dorado,96150,CA,38.856359,-120.040636
54236,condo,3,3,3,0,10,"",2,false,false,false,Panama City Beach,unknown,32413,FL,"",""
54239,condo,2,1,1,0,4,1905,2,false,false,false,Vail,Eagle,81657,CO,39.633677,-106.406778
54251,condo,3,2,2,0,6,"",2,false,false,false,Palm Coast,Flagler,32137,FL,"",""
54257,duplex,2,1,1,0,5,960,3,false,false,true,St. Augustine,St. Johns,32084,FL,29.895711,-81.316582
54431,condo,2,2,2,0,6,"",3,false,false,false,Myrtle Beach,Horry,29572,SC,33.770122,-78.780111
54491,duplex,2,1,1,0,6,1080,2,false,false,true,Fernandina Beach,Nassau,32034,FL,30.623296,-81.440624
54506,house,3,2,2,0,6,1317,6,false,false,false,Cape Coral,Lee,33904,FL,26.600257,-81.935694
54530,house,4,4,4,0,10,"",2,false,false,false,Rockport,Aransas,78382,TX,27.963513,-97.093991
54636,house,4,4,4,0,10,2931,2,false,false,false,Indio,Riverside,92201,CA,33.693849,-116.248687
54899,townhouse,3,3,2,1,8,"",2,false,false,false,Vail,Eagle,81657,CO,39.615759,-106.437205
54941,house,4,5,4,1,8,3364,2,false,false,false,Franklin,Williamson,37064,TN,35.860130,-86.954500
54967,condo,1,2,2,0,6,"",2,false,false,false,Mammoth Lakes,Mono,93546,CA,37.646678,-118.983666
55019,house,3,2,2,0,8,1544,2,false,false,false,Nashville,Davidson,37207,TN,36.207418,-86.754562
55093,house,3,2,2,0,6,"",2,false,false,false,Bethany Beach,unknown,19930,DE,"",""
55108,condo,2,2,2,0,9,"",2,false,false,false,Taos Ski Valley,Taos,87525,NM,36.596128,-105.448454
55181,house,2,3,2,1,4,"",2,false,false,true,Kure Beach,New Hanover,28449,NC,33.994933,-77.908011
55191,house,5,3,3,0,10,2579,2,false,false,false,Kure Beach,New Hanover,28428,NC,34.003746,-77.904679
55396,condo,2,2,2,0,6,1072,2,false,false,false,Frisco,Summit,80443,CO,39.586410,-106.092186
55426,condo,4,3,3,0,12,"",2,false,false,false,Destin,Okaloosa,32541,FL,"",""
